global_product_id,source_platform_std,total_reviews,avg_rating,avg_sentiment_score,positive_reviews,negative_reviews,neutral_reviews,positive_sentiment_pct,negative_sentiment_pct,review_quality_score,active_days
tiki_4200865,tiki,98,4.755102040816326,0.0,0,0,98,0.0,0.0,0.75,1
tiki_58973346,tiki,98,4.714285714285714,0.0,0,0,98,0.0,0.0,0.75,1
tiki_63818025,tiki,98,4.428571428571429,0.0,0,0,98,0.0,0.0,0.75,1
tiki_32235115,tiki,97,4.639175257731959,0.0,0,0,97,0.0,0.0,0.75,1
tiki_550446,tiki,96,4.697916666666667,0.0,0,0,96,0.0,0.0,0.75,1
tiki_195357774,tiki,95,4.91578947368421,0.0,0,0,95,0.0,0.0,0.75,1
tiki_11874937,tiki,95,4.557894736842106,0.0,0,0,95,0.0,0.0,0.75,1
tiki_11233172,tiki,94,4.361702127659575,0.0,0,0,94,0.0,0.0,0.75,1
tiki_771419,tiki,94,4.531914893617022,0.0,0,0,94,0.0,0.0,0.75,1
tiki_26129328,tiki,93,4.623655913978495,0.0,0,0,93,0.0,0.0,0.75,1
tiki_208374393,tiki,92,4.815217391304348,0.0,0,0,92,0.0,0.0,0.75,1
tiki_8271204,tiki,92,4.423913043478261,0.0,0,0,92,0.0,0.0,0.75,1
tiki_85560172,tiki,92,4.923913043478261,0.0,0,0,92,0.0,0.0,0.75,1
tiki_50330205,tiki,92,4.391304347826087,0.0,0,0,92,0.0,0.0,0.75,1
tiki_123548187,tiki,91,4.813186813186813,0.0,0,0,91,0.0,0.0,0.75,1
tiki_2210143,tiki,89,4.853932584269663,0.0,0,0,89,0.0,0.0,0.75,1
tiki_192833921,tiki,89,4.865168539325842,0.0,0,0,89,0.0,0.0,0.75,1
tiki_2120375,tiki,89,4.820224719101123,0.0,0,0,89,0.0,0.0,0.75,1
tiki_7117761,tiki,88,3.909090909090909,0.0,0,0,88,0.0,0.0,0.75,1
tiki_2528827,tiki,88,4.465909090909091,0.0,0,0,88,0.0,0.0,0.75,1
tiki_88796546,tiki,88,4.738636363636363,0.0,0,0,88,0.0,0.0,0.75,1
tiki_566320,tiki,87,4.804597701149425,0.0,0,0,87,0.0,0.0,0.75,1
tiki_9845151,tiki,87,4.816091954022989,0.0,0,0,87,0.0,0.0,0.75,1
tiki_174593834,tiki,87,4.850574712643678,0.0,0,0,87,0.0,0.0,0.75,1
tiki_7180509,tiki,86,3.7906976744186047,0.0,0,0,86,0.0,0.0,0.75,1
tiki_35473655,tiki,84,4.761904761904762,0.0,0,0,84,0.0,0.0,0.75,1
tiki_470891,tiki,84,4.357142857142857,0.0,0,0,84,0.0,0.0,0.75,1
tiki_53202261,tiki,84,4.726190476190476,0.0,0,0,84,0.0,0.0,0.75,1
tiki_10858345,tiki,83,4.759036144578313,0.0,0,0,83,0.0,0.0,0.75,1
tiki_59180100,tiki,83,4.481927710843373,0.0,0,0,83,0.0,0.0,0.75,1
tiki_48430140,tiki,83,4.469879518072289,0.0,0,0,83,0.0,0.0,0.75,1
tiki_14935723,tiki,83,4.710843373493976,0.0,0,0,83,0.0,0.0,0.75,1
tiki_195357776,tiki,83,4.843373493975903,0.0,0,0,83,0.0,0.0,0.75,1
tiki_512557,tiki,83,4.674698795180723,0.0,0,0,83,0.0,0.0,0.75,1
tiki_165852603,tiki,82,4.914634146341464,0.0,0,0,82,0.0,0.0,0.75,1
tiki_26341756,tiki,81,4.827160493827161,0.0,0,0,81,0.0,0.0,0.75,1
tiki_10186846,tiki,81,4.222222222222222,0.0,0,0,81,0.0,0.0,0.75,1
tiki_514991,tiki,81,4.530864197530864,0.0,0,0,81,0.0,0.0,0.75,1
tiki_13626136,tiki,80,4.025,0.0,0,0,80,0.0,0.0,0.75,1
tiki_17587170,tiki,40,4.8,0.0,0,0,40,0.0,0.0,0.75,2
tiki_116725239,tiki,80,4.425,0.0,0,0,80,0.0,0.0,0.75,1
tiki_4048581,tiki,40,4.375,0.0,0,0,40,0.0,0.0,0.75,2
tiki_114591368,tiki,80,4.6875,0.0,0,0,80,0.0,0.0,0.75,1
tiki_271626236,tiki,79,4.810126582278481,0.0,0,0,79,0.0,0.0,0.75,1
tiki_58207084,tiki,78,4.82051282051282,0.0,0,0,78,0.0,0.0,0.75,1
tiki_2903577,tiki,78,4.512820512820513,0.0,0,0,78,0.0,0.0,0.75,1
tiki_193411736,tiki,78,4.910256410256411,0.0,0,0,78,0.0,0.0,0.75,1
tiki_550407,tiki,78,4.717948717948718,0.0,0,0,78,0.0,0.0,0.75,1
tiki_74689093,tiki,77,4.974025974025974,0.0,0,0,77,0.0,0.0,0.75,1
tiki_120760546,tiki,77,4.7272727272727275,0.0,0,0,77,0.0,0.0,0.75,1
tiki_23146403,tiki,76,3.763157894736842,0.0,0,0,76,0.0,0.0,0.75,1
tiki_642002,tiki,76,3.5921052631578947,0.0,0,0,76,0.0,0.0,0.75,1
tiki_48873341,tiki,76,4.5131578947368425,0.0,0,0,76,0.0,0.0,0.75,1
tiki_80859833,tiki,75,4.52,0.0,0,0,75,0.0,0.0,0.75,1
tiki_10000461,tiki,74,4.391891891891892,0.0,0,0,74,0.0,0.0,0.75,1
tiki_67991573,tiki,74,4.864864864864865,0.0,0,0,74,0.0,0.0,0.75,1
tiki_54487878,tiki,37,4.486486486486487,0.0,0,0,37,0.0,0.0,0.75,2
tiki_72659473,tiki,74,4.783783783783784,0.0,0,0,74,0.0,0.0,0.75,1
tiki_174609283,tiki,73,4.835616438356165,0.0,0,0,73,0.0,0.0,0.75,1
tiki_112249487,tiki,73,4.315068493150685,0.0,0,0,73,0.0,0.0,0.75,1
tiki_422325,tiki,73,4.5479452054794525,0.0,0,0,73,0.0,0.0,0.75,1
tiki_1699261,tiki,72,4.777777777777778,0.0,0,0,72,0.0,0.0,0.75,1
tiki_533019,tiki,72,4.625,0.0,0,0,72,0.0,0.0,0.75,1
tiki_72295922,tiki,71,4.619718309859155,0.0,0,0,71,0.0,0.0,0.75,1
tiki_142238727,tiki,71,4.929577464788732,0.0,0,0,71,0.0,0.0,0.75,1
tiki_566359,tiki,71,4.873239436619718,0.0,0,0,71,0.0,0.0,0.75,1
tiki_109601744,tiki,71,4.619718309859155,0.0,0,0,71,0.0,0.0,0.75,1
tiki_49655206,tiki,70,4.628571428571429,0.0,0,0,70,0.0,0.0,0.75,1
tiki_108423866,tiki,70,4.8428571428571425,0.0,0,0,70,0.0,0.0,0.75,1
tiki_371139,tiki,69,4.579710144927536,0.0,0,0,69,0.0,0.0,0.75,1
tiki_99998451,tiki,68,4.852941176470588,0.0,0,0,68,0.0,0.0,0.75,1
tiki_15972401,tiki,68,4.6911764705882355,0.0,0,0,68,0.0,0.0,0.75,1
tiki_7067793,tiki,68,4.661764705882353,0.0,0,0,68,0.0,0.0,0.75,1
tiki_27982506,tiki,68,4.823529411764706,0.0,0,0,68,0.0,0.0,0.75,1
tiki_114789403,tiki,67,4.82089552238806,0.0,0,0,67,0.0,0.0,0.75,1
tiki_114386076,tiki,66,4.742424242424242,0.0,0,0,66,0.0,0.0,0.75,1
tiki_95196302,tiki,66,4.4393939393939394,0.0,0,0,66,0.0,0.0,0.75,1
tiki_42832894,tiki,66,4.681818181818182,0.0,0,0,66,0.0,0.0,0.75,1
tiki_4679003,tiki,66,4.818181818181818,0.0,0,0,66,0.0,0.0,0.75,1
tiki_21382011,tiki,66,4.606060606060606,0.0,0,0,66,0.0,0.0,0.75,1
tiki_262059424,tiki,66,4.818181818181818,0.0,0,0,66,0.0,0.0,0.75,1
tiki_12147426,tiki,66,4.121212121212121,0.0,0,0,66,0.0,0.0,0.75,1
tiki_104261141,tiki,66,4.848484848484849,0.0,0,0,66,0.0,0.0,0.75,1
tiki_33543687,tiki,65,4.8307692307692305,0.0,0,0,65,0.0,0.0,0.75,1
tiki_17904891,tiki,65,4.276923076923077,0.0,0,0,65,0.0,0.0,0.75,1
tiki_135608188,tiki,65,4.953846153846154,0.0,0,0,65,0.0,0.0,0.75,1
tiki_15173854,tiki,65,4.1692307692307695,0.0,0,0,65,0.0,0.0,0.75,1
tiki_10868001,tiki,65,3.9846153846153847,0.0,0,0,65,0.0,0.0,0.75,1
tiki_764198,tiki,64,4.75,0.0,0,0,64,0.0,0.0,0.75,1
tiki_76182673,tiki,32,4.78125,0.0,0,0,32,0.0,0.0,0.75,2
tiki_560425,tiki,64,4.296875,0.0,0,0,64,0.0,0.0,0.75,1
tiki_594139,tiki,64,3.8125,0.0,0,0,64,0.0,0.0,0.75,1
tiki_924313,tiki,63,4.7936507936507935,0.0,0,0,63,0.0,0.0,0.75,1
tiki_475373,tiki,63,4.7936507936507935,0.0,0,0,63,0.0,0.0,0.75,1
tiki_51833340,tiki,63,4.7936507936507935,0.0,0,0,63,0.0,0.0,0.75,1
tiki_23378036,tiki,62,4.32258064516129,0.0,0,0,62,0.0,0.0,0.75,1
tiki_79847161,tiki,62,4.725806451612903,0.0,0,0,62,0.0,0.0,0.75,1
tiki_11224055,tiki,62,4.82258064516129,0.0,0,0,62,0.0,0.0,0.75,1
tiki_119257538,tiki,61,4.852459016393443,0.0,0,0,61,0.0,0.0,0.75,1
tiki_32208806,tiki,61,4.262295081967213,0.0,0,0,61,0.0,0.0,0.75,1
tiki_142127420,tiki,60,4.783333333333333,0.0,0,0,60,0.0,0.0,0.75,1
tiki_89402956,tiki,60,4.716666666666667,0.0,0,0,60,0.0,0.0,0.75,1
tiki_157215759,tiki,60,4.316666666666666,0.0,0,0,60,0.0,0.0,0.75,1
tiki_35283819,tiki,60,4.616666666666666,0.0,0,0,60,0.0,0.0,0.75,1
tiki_17978848,tiki,60,4.233333333333333,0.0,0,0,60,0.0,0.0,0.75,1
tiki_82913308,tiki,60,4.866666666666666,0.0,0,0,60,0.0,0.0,0.75,1
tiki_263354473,tiki,60,4.533333333333333,0.0,0,0,60,0.0,0.0,0.75,1
tiki_15514958,tiki,30,3.2333333333333334,0.0,0,0,30,0.0,0.0,0.75,2
tiki_139307800,tiki,60,4.8,0.0,0,0,60,0.0,0.0,0.75,1
tiki_104311425,tiki,60,4.633333333333334,0.0,0,0,60,0.0,0.0,0.75,1
tiki_33762008,tiki,60,4.25,0.0,0,0,60,0.0,0.0,0.75,1
tiki_74219914,tiki,60,4.85,0.0,0,0,60,0.0,0.0,0.75,1
tiki_135078386,tiki,60,4.9,0.0,0,0,60,0.0,0.0,0.75,1
tiki_70692010,tiki,59,4.864406779661017,0.0,0,0,59,0.0,0.0,0.75,1
tiki_165165209,tiki,59,4.8474576271186445,0.0,0,0,59,0.0,0.0,0.75,1
tiki_71094027,tiki,59,4.4576271186440675,0.0,0,0,59,0.0,0.0,0.75,1
tiki_66792707,tiki,59,4.016949152542373,0.0,0,0,59,0.0,0.0,0.75,1
tiki_145279028,tiki,59,4.932203389830509,0.0,0,0,59,0.0,0.0,0.75,1
tiki_114680946,tiki,59,4.52542372881356,0.0,0,0,59,0.0,0.0,0.75,1
tiki_11600095,tiki,29,4.517241379310345,0.0,0,0,29,0.0,0.0,0.75,2
tiki_1535019,tiki,58,4.879310344827586,0.0,0,0,58,0.0,0.0,0.75,1
tiki_20148296,tiki,58,4.931034482758621,0.0,0,0,58,0.0,0.0,0.75,1
tiki_58543692,tiki,58,4.379310344827586,0.0,0,0,58,0.0,0.0,0.75,1
tiki_54925075,tiki,57,4.473684210526316,0.0,0,0,57,0.0,0.0,0.75,1
tiki_22474176,tiki,57,4.56140350877193,0.0,0,0,57,0.0,0.0,0.75,1
tiki_11211353,tiki,57,4.947368421052632,0.0,0,0,57,0.0,0.0,0.75,1
tiki_459248,tiki,57,4.631578947368421,0.0,0,0,57,0.0,0.0,0.75,1
tiki_210441088,tiki,56,4.642857142857143,0.0,0,0,56,0.0,0.0,0.75,1
tiki_58699617,tiki,56,4.875,0.0,0,0,56,0.0,0.0,0.75,1
tiki_1450513,tiki,56,4.714285714285714,0.0,0,0,56,0.0,0.0,0.75,1
tiki_3159873,tiki,56,4.375,0.0,0,0,56,0.0,0.0,0.75,1
tiki_58268220,tiki,56,4.821428571428571,0.0,0,0,56,0.0,0.0,0.75,1
tiki_561075,tiki,56,4.607142857142857,0.0,0,0,56,0.0,0.0,0.75,1
tiki_138831256,tiki,28,4.535714285714286,0.0,0,0,28,0.0,0.0,0.75,2
tiki_8105929,tiki,56,4.803571428571429,0.0,0,0,56,0.0,0.0,0.75,1
tiki_198126604,tiki,55,4.7272727272727275,0.0,0,0,55,0.0,0.0,0.75,1
tiki_77030279,tiki,55,4.709090909090909,0.0,0,0,55,0.0,0.0,0.75,1
tiki_131392519,tiki,55,4.709090909090909,0.0,0,0,55,0.0,0.0,0.75,1
tiki_32427956,tiki,55,4.163636363636364,0.0,0,0,55,0.0,0.0,0.75,1
tiki_23068549,tiki,55,3.618181818181818,0.0,0,0,55,0.0,0.0,0.75,1
tiki_85560907,tiki,55,4.9818181818181815,0.0,0,0,55,0.0,0.0,0.75,1
tiki_139307770,tiki,55,4.836363636363636,0.0,0,0,55,0.0,0.0,0.75,1
tiki_154186090,tiki,54,4.777777777777778,0.0,0,0,54,0.0,0.0,0.75,1
tiki_149467412,tiki,54,4.888888888888889,0.0,0,0,54,0.0,0.0,0.75,1
tiki_14770658,tiki,54,4.62962962962963,0.0,0,0,54,0.0,0.0,0.75,1
tiki_32837009,tiki,53,4.622641509433962,0.0,0,0,53,0.0,0.0,0.75,1
tiki_78943220,tiki,53,4.377358490566038,0.0,0,0,53,0.0,0.0,0.75,1
tiki_248432028,tiki,53,4.811320754716981,0.0,0,0,53,0.0,0.0,0.75,1
tiki_58900258,tiki,53,4.679245283018868,0.0,0,0,53,0.0,0.0,0.75,1
tiki_1082280,tiki,53,4.433962264150943,0.0,0,0,53,0.0,0.0,0.75,1
tiki_74215680,tiki,53,4.60377358490566,0.0,0,0,53,0.0,0.0,0.75,1
tiki_1998347,tiki,52,4.865384615384615,0.0,0,0,52,0.0,0.0,0.75,1
tiki_275601638,tiki,52,4.8076923076923075,0.0,0,0,52,0.0,0.0,0.75,1
tiki_710954,tiki,52,4.115384615384615,0.0,0,0,52,0.0,0.0,0.75,1
tiki_90572910,tiki,52,4.8076923076923075,0.0,0,0,52,0.0,0.0,0.75,1
tiki_174038541,tiki,52,4.865384615384615,0.0,0,0,52,0.0,0.0,0.75,1
tiki_67930401,tiki,52,4.846153846153846,0.0,0,0,52,0.0,0.0,0.75,1
tiki_107361948,tiki,52,4.865384615384615,0.0,0,0,52,0.0,0.0,0.75,1
tiki_55994870,tiki,52,4.653846153846154,0.0,0,0,52,0.0,0.0,0.75,1
tiki_105513634,tiki,52,4.596153846153846,0.0,0,0,52,0.0,0.0,0.75,1
tiki_409421,tiki,51,4.294117647058823,0.0,0,0,51,0.0,0.0,0.75,1
tiki_20700692,tiki,51,4.686274509803922,0.0,0,0,51,0.0,0.0,0.75,1
tiki_204237269,tiki,51,4.862745098039215,0.0,0,0,51,0.0,0.0,0.75,1
tiki_11387359,tiki,51,4.431372549019608,0.0,0,0,51,0.0,0.0,0.75,1
tiki_179980900,tiki,51,4.96078431372549,0.0,0,0,51,0.0,0.0,0.75,1
tiki_10191440,tiki,51,4.921568627450981,0.0,0,0,51,0.0,0.0,0.75,1
tiki_145124952,tiki,51,4.647058823529412,0.0,0,0,51,0.0,0.0,0.75,1
tiki_109821,tiki,51,4.509803921568627,0.0,0,0,51,0.0,0.0,0.75,1
tiki_23464541,tiki,51,4.490196078431373,0.0,0,0,51,0.0,0.0,0.75,1
tiki_31826266,tiki,50,3.98,0.0,0,0,50,0.0,0.0,0.75,1
tiki_23476161,tiki,50,4.04,0.0,0,0,50,0.0,0.0,0.75,1
tiki_68544776,tiki,50,4.84,0.0,0,0,50,0.0,0.0,0.75,1
tiki_16303736,tiki,50,4.28,0.0,0,0,50,0.0,0.0,0.75,1
tiki_91944159,tiki,50,4.54,0.0,0,0,50,0.0,0.0,0.75,1
tiki_118795959,tiki,50,4.48,0.0,0,0,50,0.0,0.0,0.75,1
tiki_3529957,tiki,50,4.88,0.0,0,0,50,0.0,0.0,0.75,1
tiki_57900120,tiki,50,4.82,0.0,0,0,50,0.0,0.0,0.75,1
tiki_11265263,tiki,50,3.82,0.0,0,0,50,0.0,0.0,0.75,1
tiki_26119079,tiki,50,4.76,0.0,0,0,50,0.0,0.0,0.75,1
tiki_24998257,tiki,50,4.32,0.0,0,0,50,0.0,0.0,0.75,1
tiki_54717885,tiki,50,4.82,0.0,0,0,50,0.0,0.0,0.75,1
tiki_88073058,tiki,50,4.7,0.0,0,0,50,0.0,0.0,0.75,1
tiki_7766082,tiki,50,4.78,0.0,0,0,50,0.0,0.0,0.75,1
tiki_48519235,tiki,50,4.54,0.0,0,0,50,0.0,0.0,0.75,1
tiki_153821917,tiki,50,4.26,0.0,0,0,50,0.0,0.0,0.75,1
tiki_1935009,tiki,50,4.62,0.0,0,0,50,0.0,0.0,0.75,1
tiki_68526612,tiki,50,4.74,0.0,0,0,50,0.0,0.0,0.75,1
tiki_205293596,tiki,50,4.56,0.0,0,0,50,0.0,0.0,0.75,1
tiki_28364239,tiki,50,4.12,0.0,0,0,50,0.0,0.0,0.75,1
tiki_11336478,tiki,50,4.84,0.0,0,0,50,0.0,0.0,0.75,1
tiki_7152321,tiki,50,4.36,0.0,0,0,50,0.0,0.0,0.75,1
tiki_684054,tiki,50,4.28,0.0,0,0,50,0.0,0.0,0.75,1
tiki_176898787,tiki,50,4.94,0.0,0,0,150,0.0,0.0,0.75,1
tiki_11514547,tiki,49,3.673469387755102,0.0,0,0,49,0.0,0.0,0.75,1
tiki_113911986,tiki,49,4.653061224489796,0.0,0,0,49,0.0,0.0,0.75,1
tiki_277619147,tiki,49,4.979591836734694,0.0,0,0,49,0.0,0.0,0.75,1
tiki_55990648,tiki,49,4.224489795918367,0.0,0,0,49,0.0,0.0,0.75,1
tiki_47469938,tiki,49,4.63265306122449,0.0,0,0,49,0.0,0.0,0.75,1
tiki_273217798,tiki,49,4.755102040816326,0.0,0,0,49,0.0,0.0,0.75,1
tiki_47469934,tiki,49,4.755102040816326,0.0,0,0,49,0.0,0.0,0.75,1
tiki_1445117,tiki,49,4.448979591836735,0.0,0,0,49,0.0,0.0,0.75,1
tiki_260685661,tiki,48,4.604166666666667,0.0,0,0,48,0.0,0.0,0.75,1
tiki_5849479,tiki,48,4.479166666666667,0.0,0,0,48,0.0,0.0,0.75,1
tiki_275163472,tiki,48,4.8125,0.0,0,0,48,0.0,0.0,0.75,1
tiki_2202163,tiki,48,4.145833333333333,0.0,0,0,48,0.0,0.0,0.75,1
tiki_30035133,tiki,48,3.9583333333333335,0.0,0,0,48,0.0,0.0,0.75,1
tiki_173475017,tiki,47,4.9361702127659575,0.0,0,0,47,0.0,0.0,0.75,1
tiki_24782424,tiki,47,4.51063829787234,0.0,0,0,47,0.0,0.0,0.75,1
tiki_11178335,tiki,47,4.957446808510638,0.0,0,0,47,0.0,0.0,0.75,1
tiki_4330189,tiki,47,4.617021276595745,0.0,0,0,47,0.0,0.0,0.75,1
tiki_43369992,tiki,47,4.148936170212766,0.0,0,0,47,0.0,0.0,0.75,1
tiki_57865797,tiki,47,4.382978723404255,0.0,0,0,47,0.0,0.0,0.75,1
tiki_155635824,tiki,47,4.872340425531915,0.0,0,0,47,0.0,0.0,0.75,1
tiki_161249996,tiki,47,4.23404255319149,0.0,0,0,47,0.0,0.0,0.75,1
tiki_19696332,tiki,46,4.630434782608695,0.0,0,0,46,0.0,0.0,0.75,1
tiki_138359591,tiki,46,4.782608695652174,0.0,0,0,46,0.0,0.0,0.75,1
tiki_16878549,tiki,45,4.733333333333333,0.0,0,0,45,0.0,0.0,0.75,1
tiki_125380080,tiki,45,3.8444444444444446,0.0,0,0,45,0.0,0.0,0.75,1
tiki_10752432,tiki,45,5.0,0.0,0,0,45,0.0,0.0,0.75,1
tiki_177548270,tiki,45,4.911111111111111,0.0,0,0,45,0.0,0.0,0.75,1
tiki_186649692,tiki,45,4.8,0.0,0,0,45,0.0,0.0,0.75,1
tiki_207952268,tiki,45,4.822222222222222,0.0,0,0,45,0.0,0.0,0.75,1
tiki_645669,tiki,45,4.488888888888889,0.0,0,0,45,0.0,0.0,0.75,1
tiki_566314,tiki,45,4.822222222222222,0.0,0,0,45,0.0,0.0,0.75,1
tiki_107409162,tiki,44,4.9772727272727275,0.0,0,0,44,0.0,0.0,0.75,1
tiki_48341654,tiki,44,4.613636363636363,0.0,0,0,44,0.0,0.0,0.75,1
tiki_54856711,tiki,44,4.568181818181818,0.0,0,0,44,0.0,0.0,0.75,1
tiki_50249410,tiki,44,4.5,0.0,0,0,44,0.0,0.0,0.75,1
tiki_20225198,tiki,44,4.681818181818182,0.0,0,0,44,0.0,0.0,0.75,1
tiki_407337,tiki,44,4.863636363636363,0.0,0,0,44,0.0,0.0,0.75,1
tiki_67615685,tiki,44,4.590909090909091,0.0,0,0,44,0.0,0.0,0.75,1
tiki_100947100,tiki,43,4.5813953488372094,0.0,0,0,43,0.0,0.0,0.75,1
tiki_763594,tiki,43,4.72093023255814,0.0,0,0,43,0.0,0.0,0.75,1
tiki_11652752,tiki,43,4.651162790697675,0.0,0,0,43,0.0,0.0,0.75,1
tiki_201569238,tiki,43,4.6976744186046515,0.0,0,0,43,0.0,0.0,0.75,1
tiki_66952514,tiki,43,4.790697674418604,0.0,0,0,43,0.0,0.0,0.75,1
tiki_114078635,tiki,43,4.883720930232558,0.0,0,0,43,0.0,0.0,0.75,1
tiki_137527486,tiki,42,4.119047619047619,0.0,0,0,42,0.0,0.0,0.75,1
tiki_115129026,tiki,42,4.380952380952381,0.0,0,0,42,0.0,0.0,0.75,1
tiki_68132909,tiki,42,4.476190476190476,0.0,0,0,42,0.0,0.0,0.75,1
tiki_2287441,tiki,42,4.5476190476190474,0.0,0,0,42,0.0,0.0,0.75,1
tiki_107020747,tiki,42,4.642857142857143,0.0,0,0,42,0.0,0.0,0.75,1
tiki_69107168,tiki,42,4.880952380952381,0.0,0,0,42,0.0,0.0,0.75,1
tiki_19928605,tiki,42,4.738095238095238,0.0,0,0,42,0.0,0.0,0.75,1
tiki_253397539,tiki,42,4.642857142857143,0.0,0,0,42,0.0,0.0,0.75,1
tiki_55486145,tiki,41,4.439024390243903,0.0,0,0,41,0.0,0.0,0.75,1
tiki_113078398,tiki,41,4.878048780487805,0.0,0,0,41,0.0,0.0,0.75,1
tiki_123547565,tiki,41,4.853658536585366,0.0,0,0,41,0.0,0.0,0.75,1
tiki_169489699,tiki,41,4.658536585365853,0.0,0,0,41,0.0,0.0,0.75,1
tiki_53454114,tiki,41,4.2439024390243905,0.0,0,0,41,0.0,0.0,0.75,1
tiki_3716361,tiki,41,4.634146341463414,0.0,0,0,41,0.0,0.0,0.75,1
tiki_27891623,tiki,41,4.390243902439025,0.0,0,0,41,0.0,0.0,0.75,1
tiki_19823687,tiki,41,4.7560975609756095,0.0,0,0,41,0.0,0.0,0.75,1
tiki_212142932,tiki,41,4.975609756097561,0.0,0,0,41,0.0,0.0,0.75,1
tiki_69177749,tiki,41,4.975609756097561,0.0,0,0,41,0.0,0.0,0.75,1
tiki_1998345,tiki,41,4.975609756097561,0.0,0,0,41,0.0,0.0,0.75,1
tiki_21709688,tiki,41,4.609756097560975,0.0,0,0,41,0.0,0.0,0.75,1
tiki_109947285,tiki,41,4.926829268292683,0.0,0,0,41,0.0,0.0,0.75,1
tiki_41371714,tiki,41,4.048780487804878,0.0,0,0,41,0.0,0.0,0.75,1
tiki_25734700,tiki,40,4.225,0.0,0,0,40,0.0,0.0,0.75,1
tiki_26264809,tiki,40,3.375,0.0,0,0,40,0.0,0.0,0.75,1
tiki_196201409,tiki,40,4.55,0.0,0,0,40,0.0,0.0,0.75,1
tiki_356793,tiki,40,4.25,0.0,0,0,40,0.0,0.0,0.75,1
tiki_10127938,tiki,40,4.0,0.0,0,0,40,0.0,0.0,0.75,1
tiki_195801647,tiki,40,4.95,0.0,0,0,40,0.0,0.0,0.75,1
tiki_12121958,tiki,40,4.8,0.0,0,0,40,0.0,0.0,0.75,1
tiki_407335,tiki,40,4.4,0.0,0,0,40,0.0,0.0,0.75,1
tiki_2229715,tiki,40,4.75,0.0,0,0,40,0.0,0.0,0.75,1
tiki_213673179,tiki,40,4.9,0.0,0,0,40,0.0,0.0,0.75,1
tiki_4678991,tiki,40,4.85,0.0,0,0,40,0.0,0.0,0.75,1
tiki_147175803,tiki,40,4.825,0.0,0,0,40,0.0,0.0,0.75,1
tiki_4757629,tiki,40,4.225,0.0,0,0,40,0.0,0.0,0.75,1
tiki_6201975,tiki,20,4.9,0.0,0,0,20,0.0,0.0,0.75,2
tiki_102766392,tiki,39,4.666666666666667,0.0,0,0,39,0.0,0.0,0.75,1
tiki_86573041,tiki,39,4.410256410256411,0.0,0,0,39,0.0,0.0,0.75,1
tiki_52980205,tiki,39,4.717948717948718,0.0,0,0,39,0.0,0.0,0.75,1
tiki_221267660,tiki,39,4.717948717948718,0.0,0,0,39,0.0,0.0,0.75,1
tiki_249789888,tiki,39,4.9743589743589745,0.0,0,0,39,0.0,0.0,0.75,1
tiki_136981450,tiki,39,4.666666666666667,0.0,0,0,39,0.0,0.0,0.75,1
tiki_1028655,tiki,39,4.230769230769231,0.0,0,0,39,0.0,0.0,0.75,1
tiki_55563718,tiki,39,4.564102564102564,0.0,0,0,39,0.0,0.0,0.75,1
tiki_35221940,tiki,38,4.131578947368421,0.0,0,0,38,0.0,0.0,0.75,1
tiki_720399,tiki,38,4.526315789473684,0.0,0,0,38,0.0,0.0,0.75,1
tiki_57441768,tiki,38,3.973684210526316,0.0,0,0,38,0.0,0.0,0.75,1
tiki_14379439,tiki,38,4.657894736842105,0.0,0,0,38,0.0,0.0,0.75,1
tiki_66233031,tiki,38,4.973684210526316,0.0,0,0,38,0.0,0.0,0.75,1
tiki_418581,tiki,38,4.7368421052631575,0.0,0,0,38,0.0,0.0,0.75,1
tiki_68482273,tiki,38,4.026315789473684,0.0,0,0,38,0.0,0.0,0.75,1
tiki_59473869,tiki,38,4.526315789473684,0.0,0,0,38,0.0,0.0,0.75,1
tiki_554918,tiki,38,4.052631578947368,0.0,0,0,38,0.0,0.0,0.75,1
tiki_7941024,tiki,38,4.7105263157894735,0.0,0,0,38,0.0,0.0,0.75,1
tiki_89065883,tiki,37,5.0,0.0,0,0,37,0.0,0.0,0.75,1
tiki_938207,tiki,37,4.027027027027027,0.0,0,0,37,0.0,0.0,0.75,1
tiki_20357620,tiki,37,4.675675675675675,0.0,0,0,37,0.0,0.0,0.75,1
tiki_123673067,tiki,37,4.918918918918919,0.0,0,0,37,0.0,0.0,0.75,1
tiki_48166624,tiki,37,4.675675675675675,0.0,0,0,37,0.0,0.0,0.75,1
tiki_75146872,tiki,37,4.837837837837838,0.0,0,0,37,0.0,0.0,0.75,1
tiki_71353273,tiki,36,4.861111111111111,0.0,0,0,36,0.0,0.0,0.75,1
tiki_13379271,tiki,36,4.833333333333333,0.0,0,0,36,0.0,0.0,0.75,1
tiki_422323,tiki,36,4.416666666666667,0.0,0,0,36,0.0,0.0,0.75,1
tiki_172833589,tiki,36,4.638888888888889,0.0,0,0,36,0.0,0.0,0.75,1
tiki_16440469,tiki,18,4.777777777777778,0.0,0,0,18,0.0,0.0,0.75,2
tiki_1732971,tiki,36,4.583333333333333,0.0,0,0,36,0.0,0.0,0.75,1
tiki_46242612,tiki,36,4.111111111111111,0.0,0,0,36,0.0,0.0,0.75,1
tiki_67825118,tiki,36,4.972222222222222,0.0,0,0,36,0.0,0.0,0.75,1
tiki_108685377,tiki,36,4.388888888888889,0.0,0,0,36,0.0,0.0,0.75,1
tiki_6376489,tiki,36,4.694444444444445,0.0,0,0,36,0.0,0.0,0.75,1
