avg_rating,total_reviews,avg_sentiment_score,positive_reviews,negative_reviews,active_days,positive_sentiment_pct,negative_sentiment_pct,sentiment_category,review_density,positive_ratio,global_product_id,source_platform_std
4.5,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_112287571,tiki
3.9,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_26242002,tiki
4.14,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_50456405,tiki
4.9,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_179980981,tiki
4.22,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_408131,tiki
4.33,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_194458001,tiki
4.0,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_15366901,tiki
4.36,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_855600,tiki
4.15,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_8077988,tiki
4.94,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_74346170,tiki
4.99,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_74345320,tiki
4.96,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_74344538,tiki
4.34,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_26602007,tiki
4.42,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_89637523,tiki
4.83,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_12300814,tiki
4.6,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_73744564,tiki
4.0,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_12204837,tiki
3.5,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_90082542,tiki
4.69,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_73666130,tiki
4.78,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_112734786,tiki
4.78,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_88778074,tiki
4.46,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_2901371,tiki
4.58,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_12276970,tiki
4.47,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_30709407,tiki
4.87,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_74689093,tiki
4.45,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_174593840,tiki
4.65,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_73165085,tiki
4.13,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_105513634,tiki
4.19,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_90597884,tiki
4.65,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_91190227,tiki
4.85,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_72744612,tiki
4.74,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_10113725,tiki
4.47,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_10651230,tiki
4.69,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_42832894,tiki
4.6,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_10379317,tiki
4.71,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_275909699,tiki
4.8,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_10671551,tiki
4.89,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_74486743,tiki
4.32,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_154706046,tiki
4.57,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_3014291,tiki
4.56,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_22631108,tiki
4.38,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_49241132,tiki
4.28,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_154835064,tiki
4.72,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_19772753,tiki
4.35,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_4889007,tiki
4.92,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_155463025,tiki
4.81,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_126131828,tiki
4.5,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_48314948,tiki
4.31,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_15677446,tiki
4.21,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_418556,tiki
4.58,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_418574,tiki
4.38,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_10971007,tiki
4.67,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_418620,tiki
4.44,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_8209696,tiki
4.9,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_15686499,tiki
4.54,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_419320,tiki
4.33,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_419322,tiki
4.64,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_275601556,tiki
